OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
16122165,12/2/16,23:03:00,12/2/16,23:20:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Perry-Matheson Residence Hall   92   Z2,715,,Techwood Drive NW,33.77450626,-84.39105819,1
16122168,12/3/16,0:52:00,,,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Eighth Street Apartments,555,,Eighth Street  NW,33.78012873,-84.40513865,1
16122191,12/6/16,13:26:00,12/6/16,13:40:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Library,704,,Cherry Street NW,,,1
16122195,12/2/16,20:00:00,12/6/16,20:45:00,2302,Larceny - Purse Snatching,Further Investigation,,ONCAM,Z2,Fifth Street NW,,,Techwood Drive NW,,,1
16122198,12/3/16,13:30:00,12/3/16,14:00:00,1313,Simple Assault/Battery,Further Investigation,,ONCAM,Z2,Student Center,351,,Ferst Drive NW,,,1
16122207,12/7/16,16:00:00,12/7/16,16:00:00,2308,Larceny - From Building,Inactive,,ONCAM,Z2,Administration (Tech Tower),225,,North Avenue NW,33.77248586,-84.39467721,1
16122221,12/9/16,23:09:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Woodruff Residence Hall,890,,Curran Street  NW,33.77910743,-84.40662487,1
16122247,12/13/16,15:35:00,12/13/16,15:50:00,9999F,,Closed/Cleared,,ONCAMRES,Z2,Harris Residence Hall,633,,Techwood Drive  NW,33.77209071,-84.39166018,1
16122260,12/16/16,6:50:00,12/16/16,7:05:00,8399,,Closed/Cleared,Prosecution Declined,ONCAM,Z3,College of Architecture-West Wing   75   Z3,247,,Fourth Street NW,33.77608578,-84.39608548,1
16122274,12/17/16,16:35:00,12/17/16,17:07:00,9999N,,Closed/Cleared,Unfounded,ONCAM,Z4,Woodruff Residence Hall,890,,Curran Street  NW,33.77910743,-84.40662487,1
16122282,12/20/16,0:11:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Woodruff Residence Hall,890,,Curran Street  NW,33.77910743,-84.40662487,1
16122290,11/17/16,16:00:00,12/22/16,14:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Family Apartments   180   Z1,251,,Tenth Street NW,33.78238002,-84.39595556,1
16122295,12/16/16,17:00:00,12/19/16,7:34:00,2317,Larceny - Bicycle,Inactive,,ONCAM,Z1,Zeta Beta Tau Fraternity,160,,Sixth Street  NW,33.77895641,-84.40131466,1
16122310,12/31/16,0:47:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Woodruff Residence Hall,890,,Curran Street  NW,33.77910743,-84.40662487,1
16122312,12/31/16,2:16:00,12/31/16,3:30:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,Tenth Street @ Fowler Street NW,,,1
17010120,12/19/16,16:00:00,12/22/16,9:00:00,2308,Larceny - From Building,Inactive,,ONCAMRES,Z4,Montag Residence Hall,845,,McMillan Street  NW,33.77895641,-84.40131466,1
16122228,12/10/16,12:47:00,12/10/16,12:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Center Street Apartments,939,,Hemphill Avenue NW,,,1
16122232,12/7/16,10:00:00,12/11/16,15:46:00,7399R,,Closed/Cleared,,ONCAM,,Student Center West Lot,300,BK,Ferst Drive  NW,,,1
16122240,12/12/16,14:45:00,12/12/16,17:00:00,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Prosecution Declined,PUB,Z2,North Avenue  NW @ Centennial Olympic Park Drive  NW,,,,33.771273,-84.392061,1
16122245,12/13/16,9:06:00,12/13/16,9:15:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Campus Recreation Center   160   Z4,750,,Ferst Drive NW,33.77546401,-84.40349901,1
16122288,12/21/16,21:18:00,12/21/16,21:19:00,1204,Robbery - Street - Gun,Inactive,,ONCAM,Z3,,351,,Ferst Drive  NW,,,1
16122301,12/27/16,22:14:00,12/27/16,23:23:00,5499,Traffic Offense (describe offense),Further Investigation,,ONCAM,Z2,Ferst Drive  NW @ Cherry Street  NW,,,,,,1
17010051,11/14/16,12:00:00,1/12/17,11:00:00,2699,Fraudulent Activity Offense Free ,Further Investigation,,ONCAM,,Parking Office (PTS)   178   Z2,828,,West Peachtree Street NW,33.777138,-84.387672,1
17030409,11/25/16,17:00:00,3/1/17,15:00:00,2434,Theft of Other Vehicle,Further Investigation,,ONCAM,Z2,Peters Parking Deck,749,,Fowler Street NW,,,1
16091672,9/27/16,13:00:00,9/27/16,14:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Freeman Residence Hall,835,,McMillan Street NW,33.77755033,-84.40392021,1
16091682,6/1/16,12:00:00,9/26/16,12:00:00,2314,Larceny - Of Government Property,Inactive,,ONCAM,Z2,Alumni-Faculty House,190,,North Avenue  NW,33.7710217,-84.39350159,1
16091691,9/29/16,17:13:00,9/29/16,17:50:00,2605,Fraud - Illegal Use of Credit/Financial Transaction Cards,Inactive,,ONCAM,Z1,,710,,Peachtree Street  NE,33.77895641,-84.40131466,1
16101707,10/1/16,18:20:00,10/1/16,18:45:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Chapin Building,681,,Cherry Street  NW,33.77332357,-84.39517226,1
16101716,10/3/16,16:41:00,10/3/16,16:41:00,9999,Non-Crime (not reported to state),Closed/Cleared,Unfounded,ONCAM,OFFCAM,Beringause Building,879,,Hemphill Avenue NW,33.77895641,-84.40131466,1
16101722,10/4/16,16:40:00,,,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z3,Ferst Drive  NW and Sixth Street  NW,,,,33.777287,-84.402409,1
16101728,10/3/16,16:00:00,10/3/16,21:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Klaus Advanced Computing Building,266,,Ferst Drive  NW,,,1
16101733,10/6/16,9:05:00,10/6/16,9:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Services Building   123   Z3,353,,Ferst Drive NW,33.77435044,-84.39955247,1
16101734,9/6/16,15:00:00,10/6/16,13:45:00,2305,Larceny - Articles from Vehicle,Inactive,,ONCAM,Z1,Economic Development Building,760,,Spring Street  NW,33.77549556,-84.38908326,1
16101757,10/7/16,18:00:00,10/10/16,11:00:00,2317,Larceny - Bicycle,Inactive,,ONCAM,Z3,Instructional Center,759,,Ferst Drive  NW,33.77572032,-84.40176953,1
16101765,10/10/16,23:00:00,10/11/16,12:00:00,2317,Larceny - Bicycle,Inactive,,ONCAM,Z2,Smith Residence Hall,630,,Williams Street NW,,,1
16101792,10/15/16,0:21:00,,,2902,Damage to Property - Private,Inactive,,ONCAM,Z2,Smith Building  Parking Lot,685,,Cherry Street  NW,33.7736452,-84.39514805,1
16101799,10/15/16,18:00:00,10/15/16,18:24:00,2699,Fraudulent Activity Offense Free ,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Tin Drum Asia Cafe,88,,Fifth Street  NW,33.776699,-84.3901,1
16101800,10/14/16,3:30:00,10/14/16,4:00:00,3699,Sex Offense Free Text,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Woodruff Residence Hall North Building,890,,Curran Street NW,33.77910743,-84.40662487,1
16101804,10/17/16,0:47:00,10/17/16,1:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Klaus Advanced Computing Building,266,,Ferst Drive NW,,,1
16101805,10/17/16,1:40:00,10/17/16,2:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Techwood Drive  NW at Fifth Street  NW,,,,,,1
16101823,10/19/16,12:00:00,10/19/16,14:20:00,2317,Larceny - Bicycle,Inactive,,ONCAM,Z2,Library,704,,Cherry Street  NW,33.77431732,-84.39572383,1
16101838,10/20/16,22:43:00,10/20/16,23:50:00,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Prosecution Declined,PUB,Z1,Tenth Street  NW at State Street  NW,,,,33.781541,-84.399159,1
16101842,10/21/16,13:00:00,10/21/16,13:00:00,9999,Non-Crime (not reported to state),Inactive,,ONCAM,Z3,Love Manufacturing Building,771,,Ferst Drive  NW,33.77657544,-84.40167311,1
16101854,10/23/16,16:23:00,10/23/16,18:23:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Cherry Emerson Building,310,,Ferst Drive  NW,33.77793148,-84.39720701,1
16101855,10/23/16,18:30:00,10/23/17,19:00:00,1313,Simple Assault/Battery,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Academy of Medicine,875,,West Peachtree Street NW,33.77836802,-84.38668802,1
16101867,8/27/16,23:00:00,8/28/16,4:00:00,1103,Rape - Strongarm,Further Investigation,,ONCAMRES,Z2,Hopkins Residence Hall,711,,Techwood Drive  NW,,,1
16101907,10/29/16,17:40:00,10/29/16,17:49:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Barnes and Noble Bookstore,48,,Fifth Street  NW,33.77668,-84.38863,1
16101910,10/30/16,0:30:00,10/30/16,0:31:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Woodruff Residence Hall,890,,Curran Street  NW,33.77910743,-84.40662487,1
16101922,10/31/16,14:39:00,10/31/16,14:39:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library   77   Z2,704,,Cherry Street NW,33.77431732,-84.39572383,1
16111925,10/31/16,23:36:00,10/31/16,23:36:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z4,,,,,,,1
16111941,11/2/16,14:45:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue  NW,33.77895641,-84.40131466,1
16111947,11/3/16,0:43:00,11/3/16,0:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Eighth Street Apartments,555,,Eighth Street NW,,,1
16111970,11/4/16,16:00:00,11/7/16,9:00:00,2399,Larceny Offense Free Text,Inactive,,ONCAM,Z2,Bobby Dodd Stadium,155,,North Avenue NW,,,1
16111986,11/8/16,21:33:00,11/8/16,21:50:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,North Avenue  NW @ State Street  NW,,,,33.771339,-84.393678,1
16112010,11/12/16,15:20:00,11/12/16,19:20:00,9999,Non-Crime (not reported to state),Further Investigation,,NONCAM,Z1,Theta Chi Fraternity,840,,Techwood Drive  NW,,,1
16112017,11/14/16,11:00:00,11/14/16,12:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,,Tech Walkway   359   Z3,725,,ATLANTIC DRIVE NW,33.77399,-84.39729,1
16112025,11/14/16,21:32:00,11/14/16,21:36:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Eighth Street Apartments   130   Z4,555,,Eighth Street NW,33.78012873,-84.40513865,1
16112032,11/16/16,10:15:00,11/16/16,10:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue NW,33.77895641,-84.40131466,1
16112056,11/17/16,14:00:00,11/18/16,16:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center,351,,Ferst Drive  NW,33.77413608,-84.39881802,1
16091662,9/14/16,14:30:00,9/25/16,18:11:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Eighth Street Apartments   130   Z4,555,,Eighth Street  NW,33.78012873,-84.40513865,1
16091689,9/29/16,19:29:00,9/29/16,19:55:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z4,Northside Drive  NW @ Tenth Street  NW,,,,33.781583,-84.407442,1
16091695,9/30/16,2:59:00,9/30/16,3:12:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Stein House/Goldin House,733,,Techwood Drive  NW,33.775285,-84.3916,1
16091700,9/30/16,9:00:00,9/30/16,16:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Clydeck,391,,Ferst Drive  NW,33.7741731,-84.40058314,1
16101704,10/1/16,12:13:00,10/1/16,12:13:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Scheller College of Business,800,,West Peachtree Street  NW,33.77628053,-84.38801865,1
16101705,10/1/16,13:35:00,10/1/16,13:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,North Avenue @ Williams Street,,,,33.77170733,-84.39125155,1
16101755,10/7/16,16:30:00,10/10/16,8:00:00,2902,Damage to Property - Private,Inactive,,ONCAM,Z2,Economic Development Building   173   Z2,760,,Spring Street NW,33.77549556,-84.38908326,1
16101776,10/13/16,0:02:00,,,5309,Harassing Communication,Inactive,,ONCAM,Z1,Beringause Building   46   Z1,879,,Hemphill Avenue NW,33.77895641,-84.40131466,1
16101807,10/15/16,9:30:00,10/17/16,9:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Student Center   104   Z3,351,,Ferst Drive NW,33.77413608,-84.39881802,1
16101832,10/14/16,21:00:00,10/14/16,21:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Catholic Center,172,,Fourth Street  NW,33.77895641,-84.40131466,1
16101857,10/24/16,4:44:00,10/24/16,4:45:00,8399,,Closed/Cleared,,ONCAMRES,Z2,Smith Residence Hall,630,,Williams Street NW,33.77170733,-84.39125155,1
16112058,11/18/16,18:47:00,11/18/16,18:55:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue  NW,33.77895641,-84.40131466,1
16112070,11/19/16,13:19:00,11/19/16,14:05:00,3504,Hallucinogen - Possession of ,Closed/Cleared,Prosecution Declined,ONCAMRES,Z1,Graduate Living Center   52  Z1,301,,Tenth Street  NW,33.78195744,-84.39660566,1
16112085,11/15/16,13:00:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Smith Residence Hall   6   Z2,630,,Williams Street NW,33.77170733,-84.39125155,1
16112089,11/21/16,17:15:00,11/21/16,18:15:00,9999,Non-Crime (not reported to state),Inactive,,ONCAMRES,Z4,Eighth Street Apartments,555,,Eighth Street  NW,33.78012873,-84.40513865,1
16112133,11/30/16,13:10:00,11/30/16,13:12:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z1,Bio Tech Building,315,,Ferst Drive NW,33.77895641,-84.40131466,1
16122151,12/2/16,0:16:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Freeman Residence Hall,835,,McMillan Street  NW,33.77755033,-84.40392021,1
16122155,12/2/16,11:59:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center   104   Z3,351,,Ferst Drive NW,33.77413608,-84.39881802,1
16122201,12/7/16,20:57:00,12/7/16,20:59:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Field Residence Hall,711,,Techwood Drive NW,,,1
16122217,12/9/16,17:40:00,12/9/16,18:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue NW,33.77895641,-84.40131466,1
16122234,12/12/16,0:13:00,12/12/16,0:14:00,3562,Marijuana - Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,NAA South  191  Z2,120,,North Avenue NW,33.76932,-84.39182,1
16122242,12/13/16,0:20:00,12/13/16,0:40:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Smith Residence Hall,630,,Williams Street  NW,33.77170733,-84.39125155,1
16101858,10/21/16,7:00:00,10/21/16,12:30:00,2902,Damage to Property - Private,Inactive,,ONCAM,Z1,Landon Learning Center   791   Z1,1015,,Tumlin Street NW,33.78243133,-84.40026658,1
16101861,10/24/16,14:42:00,10/24/16,14:42:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library   77   Z2,704,,Cherry Street NW,33.77431732,-84.39572383,1
16101886,10/27/16,13:00:00,10/27/16,13:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Campus Recreation Center,750,,Ferst Drive  NW,33.77895641,-84.40131466,1
16101901,10/29/16,8:40:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Tech Green   358   Z3,725,,Atlantic Drive  NW,33.77464,-84.39732,1
16101918,10/30/16,17:38:00,,,2317,Larceny - Bicycle,Closed/Cleared,Prosecution Declined,NONCAM,Z2,Christian Campus Fellowship   332  Z2,767,,Techwood Drive NW,33.77560621,-84.39161485,1
16111929,11/1/16,11:21:00,11/1/16,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Beringause Building   46   Z1,879,,Hemphill Avenue NW,33.77895641,-84.40131466,1
16111933,10/23/16,20:00:00,10/23/16,22:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Ferst Center for the Arts,349,,Ferst Drive  NW,33.77510053,-84.39921209,1
16111961,10/29/16,11:00:00,11/5/16,17:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Crecine Residence Hall,900,,Hemphill Avenue  NW,33.77895641,-84.40131466,1
16111968,11/4/16,23:00:00,11/5/16,1:00:00,2204,Burglary - No Forced Entry - Residence,Inactive,,NONCAM,Z2,Delta Sigma Phi Fraternity   307  Z2,165,,Fourth Street  NW,33.77584759,-84.39252817,1
16111990,11/8/16,21:00:00,11/9/16,14:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,,875,,Curran Street  NW,33.77895641,-84.40131466,1
16111999,11/10/16,16:30:00,11/10/16,18:30:00,2308,Larceny - From Building,Inactive,,ONCAM,Z2,Weber Building  (SST 1),281,,Ferst Drive  NW,33.77289915,-84.39662064,1
16112005,11/11/16,16:50:00,11/11/16,17:20:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Campus Recreation Center,750,,Ferst Drive  NW,33.77546401,-84.40349901,1
16112026,11/14/16,23:40:00,11/14/16,23:53:00,8399,,Closed/Cleared,,ONCAM,Z2,Alumni-Faculty House,190,,North Avenue  NW,33.7710217,-84.39350159,1
16112028,11/15/16,10:03:00,11/15/16,11:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,,,,Tenth Street @ State Street NW,33.781541,-84.399159,1
16112030,11/15/16,18:06:00,11/15/16,18:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Paper Tricentennial Building,500,,Tenth Street NW,,,1
16112045,11/17/16,16:00:00,11/18/16,2:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,,828,,West Peachtree  NW,,,1
16112086,11/21/16,14:51:00,11/21/16,14:51:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library   77   Z2,704,,Cherry Street NW,33.77431732,-84.39572383,1
16112126,11/29/16,22:40:00,11/29/16,22:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Woodruff Residence Hall North,890,,Curran Street NW,33.77910743,-84.40662487,1
16122167,12/3/16,0:32:00,12/3/16,0:55:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Glenn Residence Hall   16   Z2,118,,Bobby Dodd Way NW,33.77342207,-84.3916112,1
16122181,12/5/16,2:49:00,12/5/16,3:23:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,ONCAM,Z1,Klaus Advanced Computing Building,266,,Ferst Drive NW,33.77716232,-84.39618136,1
16122185,12/5/16,12:15:00,12/5/16,12:32:00,1313,Simple Assault/Battery,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Catholic Center   341   Z2,172,,Fourth Street NW,33.77548652,-84.39297179,1
16122197,12/7/16,7:30:00,12/7/16,7:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,Unfounded,ONCAM,Z4,Business Services,711,,Marietta Street  NW,,,1
16122211,12/8/16,17:41:00,12/8/16,19:44:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Services Building,353,,Ferst Drive  NW,33.77435044,-84.39955247,1
16122250,12/14/16,8:20:00,12/14/16,8:20:00,9999W,,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,,,,,33.77558662,-84.38947547,1
16122255,12/15/16,14:18:00,12/15/16,15:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Student Health Center,740,,Ferst Drive  NW,33.77483366,-84.40311079,1
16122268,12/16/16,11:30:00,12/16/16,16:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z1,,,,Tenth Street  NW @ Fowler Street NW,33.78153,-84.393571,1
16122277,12/18/16,16:30:00,12/18/16,17:05:00,2308,Larceny - From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Campus Recreation Center,750,,Ferst Drive  NW,33.77546401,-84.40349901,1
16122298,12/24/16,2:09:00,12/24/16,3:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center,350,,Ferst Drive  NW,,,1
17010066,10/20/16,16:00:00,1/13/17,12:00:00,1316,Terroristic Threats/Intimidation,Further Investigation,,ONCAM,Z4,Beringause Building   46   Z1,879,,Hemphill Avenue NW,33.77895641,-84.40131466,1
16122220,12/9/16,20:20:00,12/9/16,20:27:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Smith Residence Hall,630,,Williams Street  NW,33.77170733,-84.39125155,1
16122237,12/8/16,8:00:00,12/12/16,9:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Cherry Emerson Building,310,,Ferst Drive  NW,33.77793148,-84.39720701,1
16122258,12/16/16,2:25:00,,,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Woodruff Residence Hall,890,,Curran Street  NW,33.77910743,-84.40662487,1
16122272,12/17/16,17:15:00,12/17/16,17:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Barnes and Noble Bookstore,48,,Fifth Street  NW,33.77668,-84.38863,1
16122285,12/20/16,21:09:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Towers Residence Hall,112,,Bobby Dodd Way  NW,33.77343233,-84.39100012,1
16122304,12/28/16,12:30:00,12/28/16,17:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Stamps Field,750,,Ferst Drive  NW,33.776854,-84.403665,1
17010003,12/27/16,8:00:00,12/29/16,8:00:00,2902,Damage to Property - Private,Further Investigation,,ONCAM,Z3,Boggs Building   103   Z3,770,,State Street NW,33.77548051,-84.39974466,1
17010023,12/13/16,16:00:00,12/13/16,17:00:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z4,Woodruff Dining Hall,890,,Curran Street NW,33.780074,-84.406436,1
16050904,5/19/16,19:00:00,5/19/16,19:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Parking Office (PTS),828,,West Peachtree Street NW,33.777138,-84.387672,1
16050907,5/20/16,10:45:00,5/20/16,10:58:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,College of Computing   50   Z3,801,,Atlantic Drive NW,33.77740909,-84.39729157,1
16050924,5/24/16,16:22:00,5/24/16,16:23:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,,Beringause Building   46   Z1,879,,Hemphill Avenue NW,33.77895641,-84.40131466,1
16050927,5/25/16,14:45:00,5/25/16,,1313,Simple Assault/Battery,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Barnes and Noble Bookstore,48,,Fifth Street  NW,33.77668,-84.38863,1
